[信息] 2019-06-13 15:08:25.637 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-06-13 15:10:13.289 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-06-13 15:17:18.827 thread:[01] NetUdpServer : 启动引擎
[警告] 2019-06-13 15:19:01.824 thread:[05] NetUdpServer : Receive error, Actual：3
[信息] 2019-07-11 17:11:43.033 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:44.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:45.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:46.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:47.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:48.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:49.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:50.030 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:51.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:52.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:53.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:54.039 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:55.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:56.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:57.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:58.032 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:11:59.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:00.035 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:01.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:02.032 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:03.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:04.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:05.040 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:06.038 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:07.034 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:08.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:09.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:10.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:11.035 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:12.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:13.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:14.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:15.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:16.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:17.035 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:18.038 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:19.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:20.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:21.041 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:22.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:23.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:24.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:25.041 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:26.032 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:27.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:28.032 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:29.034 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:30.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:31.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:32.058 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:33.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:34.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:35.034 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:36.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:37.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:38.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:39.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:40.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:41.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:42.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:43.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:44.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:45.035 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:46.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:47.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:48.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:49.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:50.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:51.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:52.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:53.031 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:54.041 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:55.033 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:56.040 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:57.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:58.034 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:12:59.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:00.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:01.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:02.041 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:03.034 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:04.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:05.039 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:06.031 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:07.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:08.031 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:09.038 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:10.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:11.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:12.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:13.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:14.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:15.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:16.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:17.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:18.032 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:19.035 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:20.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:21.039 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:22.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:23.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:24.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:25.039 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:26.032 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:27.033 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:28.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:29.032 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:30.041 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:31.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:32.037 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:13:33.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
